i	M1	Pi	M2	MWD	Pf	CV?
874	5.0	793.0	0.4	0.8484663016127852	0.11046050337322594	yes
875	5.0	793.0	0.5	0.869852524993639	0.08093704200117453	yes
876	5.0	793.0	0.55	0.8758997434395127	0.07669991950011054	yes
877	5.0	793.0	0.65	0.8868765987121372	0.07110960599162644	yes
878	5.0	793.0	0.75	0.8963435511972868	0.06990954202262233	yes
879	5.0	793.0	0.8	0.9006781114122008	0.0700342275147808	yes
974	6.0	888.0	0.45	0.9076171042196032	0.09203038570160696	yes
975	6.0	888.0	0.5	inf	inf	no
976	6.0	888.0	0.6	0.9255460407509879	0.07244439731175323	yes
977	6.0	888.0	0.7	0.935906266398018	0.06893136997139247	yes
978	6.0	888.0	0.8	0.9453671414966272	0.0685207263034436	yes
979	6.0	888.0	0.85	0.9499741158863985	0.06855835757509422	yes
1075	7.0	1009.0	0.55	inf	inf	no
1077	7.0	1009.0	0.75	0.9918182778371254	0.06779919488082688	yes
1078	7.0	1009.0	0.8	0.9965307101361089	0.06761519810951318	yes
1079	7.0	1009.0	0.9	1.0056281661282627	0.06749195699012597	yes
1179	8.0	1157.0	0.95	1.0662830217920856	0.06660502539584294	yes
1389	10.0	2919.0	1.15	1.2404154648303993	0.1362481280982721	yes
